asin,helpful_vote,images,parent_asin,rating,text,timestamp,title,user_id,verified_purchase
B00U26V4VQ,0,"",B00U26V4VQ,5.0,Takes awhile to learn all the rules but super fun game!,,Fun game!,AHYUC45S5JVWSU7VQQW7KA6TKFVA,true
B08391V77S,0,"",B08391V77S,5.0,"I have decorated the bases of a lot of my miniatures and that prevented me from snapping these into place, BUT setting the miniatures on top of these still works just fine.  The wording is very easy to read and it saves drawing colored circles, poker chip, or other random homemade items.  The colors and wording make it very easy for everyone to see what is going on.  These things are great.",,easy to read and low profile,AHLR2RX6YAA4VPN7RRTVJEPOWKAA,true
B07SZFG11R,0,"",B07SZFG11R,5.0,A great quick game for a baby shower. Hand them out just before you are ready to play so that you can signal when it is time to play.  Lots of fun anticipation!,,Fun game,AHDZ75NLN2GOORC3KZ2EKHGWOKCQ,true
B07HGR2C1G,0,"",B0BSNN8G5G,5.0,It is what it is,,Good toy,AGXWUJM7Y2G3VWIR7LNLDO6VPO6Q,true
B09LHXRQJ4,0,"",B09LHXRQJ4,5.0,super cute funko POP,,great,AE7L6TFFDGW4ABGV4TQ4ZBOABXTQ,true
B08NT2QHXK,0,"",B08NT2QHXK,1.0,"lasts for a total of 5 mins, then they all broke",,lasts 5 minutes,AE7L6TFFDGW4ABGV4TQ4ZBOABXTQ,true
B0083J768O,0,"",B08XQMJCXL,5.0,We had a lot of fun with this board game. My cousins visted us bringing this game and we had a blast with it. It was exciting and challenging at the same time and so I bought one for myself and played it with my family-- it is a very interesting game.,,Family bonding Game,AE7L6TFFDGW4ABGV4TQ4ZBOABXTQ,true
B07Q9HKFQ4,0,"",B07Q9HKFQ4,5.0,My kids love this toy so much. It keeps them busy while I attend to some home chores. They are so fascinated with it that it holds their attention for hours!,,Excellent gift,AE7L6TFFDGW4ABGV4TQ4ZBOABXTQ,true
B003B7JGBI,0,"",B003B7JGBI,5.0,"My little sis told me, this is the best gift she's ever recieved from me. She and her twin are having a blast playing teacher-student. It has a complete set of white board, number and letter cards, a bell and star stickers. I highly recommend this!",,You must buy this one,AE7L6TFFDGW4ABGV4TQ4ZBOABXTQ,true
B00021Z2FU,0,"",B00021Z2FU,5.0,"The ideal set! Not only can my little brothers use this in playing, but I can use this in teaching them. It has a white board where I can write. It also has stickers that I can use whenever I want to reward them for their great performance.",,I give five star for this!,AE7L6TFFDGW4ABGV4TQ4ZBOABXTQ,true
B004Q8AR3M,0,"",B004Q8AR3M,5.0,"My sweet daughter always dreams to become a teacher someday. With this accessory kit, she alway use this in playing with her other siblings. Every weekends, she always pretends that she's a teacher and her younger brothers are her students. It's funny and cute, I'm happy they are having fun.",,My daughter enjoys pretending she's a teacher,AE7L6TFFDGW4ABGV4TQ4ZBOABXTQ,true
B00163U4LK,0,"",B089P5G94Z,5.0,Great bunny. Excellent quality.,,Five Stars,AE7L6TFFDGW4ABGV4TQ4ZBOABXTQ,true
B08GSD9FY5,0,"",B0BT5JR2B9,5.0,Ordered for 4 year-old grandson. He was blown away! He also received a Spider-Man punching bag and mom says he “works-out” every day since! Great value and quality material.,,Spider-Man gloves,AEGZZ2BNKTMXUYLAAQ5YDJNT5I5A,true
B075FRT75T,0,"",B075FRT75T,3.0,Fun for toddlers<br />Not the best craftsmanship,,2 year old enjoys them,AGDUWVAVBWMRS5DCODLZ3TEGMJ6A,true
B07CBPS3H9,0,"",B07CBPS3H9,5.0,Muy bueno!!!!,,FELIZ NAVIDAD,AGSK4457CV47SOUWKE7LNLQKZ4ZA,true
B07VCTR5ZR,0,"",B07VCTR5ZR,5.0,I love the look of this puzzle! The pieces fit perfectly and all in all a great way to spend an afternoon!,,So pretty!,AGLN7UO7VNHGHZR4UC2TRVX4PT3Q,true
B09N9WDVYD,0,"",B09N9WDVYD,5.0,Hayy su carita presiosa tal y como la foto la niña está súper feliz con su beba que toma leche y llora,,Una belleza,AG3FCBOEF63OCKHF2COKCDJDK3YA,true
B099WR5ZBC,0,"",B099WR5ZBC,5.0,Amazing. My 4 yr old loves it,,So many options!,AHNWEUQDSYEHI4AJXOILYXCAP6HA,true
B093P69BLY,0,"",B093P69BLY,5.0,My school as school loved these. They range from Pre-K to 6th grade. Some of their creations were hilarious. I will buy again!,,Fun Activity,AEKAXQQNUUXNWO6TA2OS6BQEHZBQ,true
B002UW9CRI,0,"",B0C5S93FRR,5.0,"I knew they were 4\" when I ordered them.<br />They are small enough to use on a fishing pole when night fishing.<br />Not bright enough to light anything up, but bright enough for my use.",,Very small,AFFH5PXGFIIQ2GSPUUXY46UFQACA,true
B07NQXXCN4,0,"",B07NQXXCN4,4.0,Like that it can be used in the water. Ball has great suction. Ordered 2 sets so 4 could play.,,Great for all ages,AEFZBMK74RJGWOHTNSC5DNBEIUXA,true
B00BJHKQWK,0,"",B00BJHKQWK,3.0,Grandkids liked them for about 5 minutes!,,Not that good,AH6BYWMF6MTDCEZTEDMQ2JMF35GA,true
B07ZQBTWQT,0,"",B07ZQBTWQT,5.0,Got this for my mother-in-law because she loves puzzles but she only has the dinning room table to work on and sometimes she has to rush the puzzle or not even finish it! This lets her leisurely finish her puzzle whenever she wants!,,Great design!,AESINCNV6BHFYLTCIUVL4IOBZZ2A,true
B00EOX4V72,2,"IMAGE,https://images-na.ssl-images-amazon.com/images/I/71ZgnjOHi7L.jpg,https://images-na.ssl-images-amazon.com/images/I/71ZgnjOHi7L._SL800_.jpg,https://images-na.ssl-images-amazon.com/images/I/71ZgnjOHi7L._SL256_.jpg",B00EOX4V72,5.0,So I used the free sample of gel foam daddy gave me and he made it easier to mix it. It’s junk he told me to mix a 1/2 gallon into a 50 gallon drum did that the 2nd time filling it up it was coming out water out of the fan. Greg your powder is the best,,Five Stars,AEKTTSOKG2DMH5EVEFJDVIZVDZZA,true
B00T8XSSUO,1,"",B08VR191ZH,5.0,Great puzzle.,,Highest quality puzzle,AFHBKLUVXCM6HSKWFKVUK7VZHGXA,true
B000F5YYDE,0,"",B0897FKFX5,4.0,granddaughter likes it,,good quality,AFFB643UZSCZPO7VS2VNRD5KFAGQ,true
B00Y1IFW28,1,"",B00Y1IFW28,5.0,Arrived on time and I am very happy with my pin,,Wonderfull,AFMRUW7UMKN75OSR7KIRDSXA4VSA,true
B0755NC8W9,1,"",B07562TNQY,5.0,My widely traveled Grandson loved it. He saw all the countries he seen. I was glad to prove the world wasn't flat.,,Wonderful for children.,AHC65YRBL7IXW7ISPMFPB3VLOKEQ,true
B000OEUUG6,0,"",B07QXGFTGJ,5.0,cool,,good,AGC5IW2DYLZHWTIQGGMUYU4ZEY2A,true
B00ELRFLZM,0,"",B00ELRFLZM,5.0,This definitely took some time and organization to put together.  But it was worth it!  Our daughter loves it.  It's well made.  We also like it because it offers lots of storage for all the kitchen accessories.  So far so good.,,Daughter loves it!,AGKGT4YBNJYHMCSEKSCBQKHPAPUQ,true
B09QT7GM7R,0,"",B0BXSS576C,5.0,Purchased for a Birthday gift for an adult lady who does a lot of puzzles. Packaged nice & looks sturdy.,,Great gift,AGBUWFNDI7BQKPZLYINDOELJFQOQ,true
1087501067,0,"",1087501067,5.0,Loved this puzzle!!!  Took time to complete but that’s a good thing right now.  Trees are tough but very satisfying.  Enjoyed this puzzle.,,Well worth the money and fun.,AH5XTDA7IIJSPLIEZGXESXI6ZZLA,true
B00A34K0VC,0,"",B00A34K0VC,5.0,Purchased this dice cup to replace a plastic one that came with a game. Perfect size and comfortable. I’ve already purchased two more as gifts for friends who have admired and wanted to theirs replace as well.,,Best Dice Cup!,AFNYFVXATWDIND6735HLO4I2KTZQ,true
B0042RTZSU,0,"",B0042RTZSU,5.0,"My little lady really liked this! She is bed bound, so needs activity she can do.",,Five Stars,AGJJ3HWKUO44D5VW2BXTLQYPNW3A,true
B06XZ9K244,0,"",B0821C6P1P,5.0,It's a fun game to play with family and friends!,,Game night with the girls!,AHPCHU5WW7K7AFQYY762IK55LTKQ,true
B07D2TX5RZ,0,"",B07D2TX5RZ,5.0,"Funkopop always makes an excellent product for fans, collectors.",,Funkopop gifts,AEQKHRDNHOQ235MHD4E4UVFPAMVQ,true
B01LY41BOO,0,"",B01LY41BOO,5.0,Wonderful collector item!,,Strawberry shortcake fan must have!,AEQKHRDNHOQ235MHD4E4UVFPAMVQ,true
B07GNR98J9,0,"",B0C2RFBCM4,5.0,Great toy. Grandson loves it,,Great toy,AHIELLW3W3HIPB27OPURZJPXXAYQ,true
B078JHBZQ8,0,"",B078JHBZQ8,5.0,seems to have made Grandson happy,,as advertised,AETNCDK4GZVVEBOB2EZUF7YOXG3A,true
B06WP1YHRG,0,"",B06WP1YHRG,5.0,Grans child loves it.,,Five Stars,AETNCDK4GZVVEBOB2EZUF7YOXG3A,true
B00TRB9X1U,0,"",B00TRB9X1U,5.0,As advertised,,Five Stars,AETNCDK4GZVVEBOB2EZUF7YOXG3A,true
B07PZF5C2J,0,"",B07PZF5C2J,5.0,This game was given as a White Elephant Christmas present. It was quite the hit with the crowd! Super fun!,,Fun Game,AGWKU4TD7FFPIQWYHKHFZG5Q3NRA,true
B07NSTP6Y7,0,"",B08S3NSR2T,5.0,Adorable and she loves it!,,Great gift,AGULJA74VXVNK5QXF2XENMJH6UFA,true
B0728GBHVQ,0,"",B0728GBHVQ,1.0,Smelled like chemicals. Threw it away,,Terrible smell,AGULJA74VXVNK5QXF2XENMJH6UFA,true
B09BXQ4JR6,0,"",B09BXQ4JR6,5.0,"It’s soft and perfect for rough boys, although pretty warm if using it for summer.",,Good quality.,AGKPZVSEFM2DLEKN2JXB6NCVRVZQ,true
B06W55GYG2,2,"",B06W55GYG2,1.0,"Received an item that was clearly used and had pieces missing, cut through or assembled by someone else. Will update review when I receive an actually new/unopened kit.",,I did not receive a new kit,AGQH6TYFHOOBLRF42HHHVLURO3CA,true
B0054KBV7C,0,"",B0C41T51V4,3.0,"My son loves this toy now. He didn't immediately attach, but he must have hit some developmental milestone and he's super attached. But I noticed, once that happened, there was already a tear in the fabric in his arm. At the time I noticed, my son had hardly touched it. Disappointing, but I'll stitch it closed. I expect more from Gund.",,Torn seam without use,AFQQNM7OVJYCFYLV2GOLVB3JBUSA,true
B00TIYEHQ2,1,"",B00TIYEHQ2,5.0,Bought this for a bride of chucky doll. Worked great and very easy assembly!!,,Great!,AHRCE6ZA3UUK7AO4OVNYFCOOPWAA,true
B002EWWW9O,0,"",B0BPFCF87B,3.0,Just okay - flimsy,,ease of putting it together,AGI7KTHUN4JSBZUK6NHMPFKLBB2A,true
B0B2ZKJQQW,0,"",B0C6XVFFBB,3.0,Cheaply made witch hats but works okay for decor purposes. Decided to hang these up on the ceiling during halloween season. No one Can tell the quality level from afar so worked out great.,,Decent,AGB6LMBKAKXNHXO5IZYF2DYZY4AA,true
B00FA3SLS0,1,"IMAGE,IMAGE,https://images-na.ssl-images-amazon.com/images/I/71zlNKprSCL.jpg,https://images-na.ssl-images-amazon.com/images/I/81bgcPgBW1L.jpg,https://images-na.ssl-images-amazon.com/images/I/71zlNKprSCL._SL800_.jpg,https://images-na.ssl-images-amazon.com/images/I/81bgcPgBW1L._SL800_.jpg,https://images-na.ssl-images-amazon.com/images/I/71zlNKprSCL._SL256_.jpg,https://images-na.ssl-images-amazon.com/images/I/81bgcPgBW1L._SL256_.jpg",B0BSCQ5P3P,5.0,I knew these would be cute but oh my goodness they came out even CUTER then I imagined! Used it for my rubber ducky theme baby shower for the cupcakes. Fit perfectly with the rest of my dessert table.,,Cute!,AGB6LMBKAKXNHXO5IZYF2DYZY4AA,true
B0012KDH8O,0,"",B0012KDH8O,5.0,It is very colorful a good size and easy to use,,Bright colors,AFIU4IZDTUGVLJITBSVVUYYNECHQ,true
B09WMXGBPB,1,"IMAGE,https://m.media-amazon.com/images/I/81gyFFRoU7L._SL1600_.jpg,https://m.media-amazon.com/images/I/81gyFFRoU7L._SL800_.jpg,https://m.media-amazon.com/images/I/81gyFFRoU7L._SL256_.jpg",B09WMXGBPB,5.0,It was time for an update of our family birthday balloon wreath..these were perfect! I didn’t use all the colors but there were so many to choose from and they were just what I wanted.  I used two sets,,Perfect balloons!,AHNBGP6TCITRJB6OR43VQLHQQLTA,true
B08Z1ZNVSV,0,"",B0C1TCDD9R,2.0,"It is written very small in the description so there is no deception,  but these books are super small and NOT like the regular ones that are just over the size of a sheet of paper. Buyer beware of size. Very disappointed. Thought they would be MUCH bigger. Will be returning them.",,Super small books,AH4CE2KK35N7DAVSW6CXDRXEVC3A,true
B06XB5VK5T,0,"",B08DDHLMBK,5.0,Excellent product,,Excellent product,AEMR45BK7N2BJIPRN6JSFFXFECUA,true
B08N3ZMVSV,0,"",B08N3ZMVSV,5.0,The boys loved it!,,Used for a 16 year old birthday party.,AELNQAD5CFSD6SSPE4RFJ63LJZAQ,true
B00TO8QRC4,0,"",B07CPMC6PH,2.0,Bought for my 10 year old but it was small. It wouldn't even fit my 7 year old. Otherwise it looked great. Just comfortable for them. They couldn't last five minutes in it...,,Very small,AHJAAJ3XX3UY6EMO7A4BMITODT7Q,true
B007OLJTHS,0,"",B0794QQJLS,5.0,Very cute. Perfect size.,,Great product,AFGDEQ3AIAREZEY7FXLQL4QIM36Q,true
B00ELQH4MG,0,"",B00L29KMK6,2.0,Did not stick. womp,,Nope,AFUOLJ4BUYB2W4PJA63AAYW7AUHQ,true
B01B1UU5QQ,0,"",B01B1UU5QQ,2.0,Thin scratchy bag,,Two Stars,AFBIRP63IYF3R6CAKHCIGCOFHYJA,true
B009UVAF28,0,"",B0BXBF46R9,5.0,Bought these for my mom to use when she hosts her bridge club. The ladies int he club are all 70+ and some have sight issues. So the large print really helps! They love them!,,Great Large Print!,AEVTYEI5EEWZMI7CP5L7CP67IKAA,true
B09YM6HPY7,0,"",B09YM6HPY7,5.0,"This is a good product, haven’t had any issues",,Protection,AGGBTBYMULRSBF2UT4QMU2TXRCNQ,true
B08LDHJ38P,0,"",B08LDHJ38P,5.0,"If you’re not already “enjoying” slime-making in your home, my advice is to move the use of this kit outside or to an art area that’s easily cleaned. And make sure your slime artists understand their responsibilities to clean up after themselves. Because we did, this was a very enjoyable project that’s given the 8 yr olds hours of fun.<br /><br />What would improve this project is to have the many components in their own twist-top containers instead of cellophane envelopes.",,A hit with the 8 yr olds,AHRA7HRO55UQ4CK3OPZEM43BX3MA,true
B014I4MSH6,0,"",B014I4MSH6,4.0,"Has one side for standard legos and the other side for big bricks, and it rolls up! So makes storage easier. However, you can’t use it if you want to move a structure from the floor to a shelf or table. So if you have one dedicated place for Duplo or LEGO play, it’s great. But this one has been shelved in our house in favor of rigid platforms that allow for easy clean-up and preservation of the structures.",,"Easy to store, less practical in use",AHRA7HRO55UQ4CK3OPZEM43BX3MA,true
B07BY44TV8,0,"",B0BTB5WBQN,5.0,Constructive and fun toy requiring coordination of arms and legs. Our 5 yr old took right to them. They look indestructible.,,Good for learning arm-leg coordination.,AHRA7HRO55UQ4CK3OPZEM43BX3MA,true
B000REI1FU,0,"",B000REI1FU,5.0,Dady to draw,,Five Stars,AHZXN2OZBRTGQU4UVYDWDR2JU5CA,true
B08F2T64RB,0,"",B08X1TQXHR,5.0,"Bought these for my little nephew. He loves them ! Easy for him to hold onto, magnets hold firm. He played with them for hours.",,My 19 month old nephew loves them !,AFBFYYE3GEUIDYFD6HFZJCNQXM6Q,true
B00000IV35,0,"",B00000IV35,5.0,Found this in a coffee shop. Love it. Gave to our grand daughter for her birthday. We have one for our house!!!,,"Fun, family game!!",AE546264FS7LNZAIF3BCDHLLM6LA,true
B09DWNBFMR,2,"IMAGE,https://m.media-amazon.com/images/I/91EMeBtCnxL._SL1600_.jpg,https://m.media-amazon.com/images/I/91EMeBtCnxL._SL800_.jpg,https://m.media-amazon.com/images/I/91EMeBtCnxL._SL256_.jpg",B09DWNBFMR,5.0,Great for kids. A lot of cute stickers. Happy with purchase.  Would buy again!,,Cute variety,AEI53CGAKU7P4LRCZVT3SXOYEKDQ,true
B08FB5PRCK,1,"",B08FB5PRCK,5.0,My daughter loves this and sewed several things after opening. The little mannequin is adorable however its smaller than a barbie size so its not great for sizing clothes for barbies. The kit has lots of items. Already bought a 2nd one for my niece's birthday.,,Great starter kit,AEI53CGAKU7P4LRCZVT3SXOYEKDQ,true
B00TO6EIGS,0,"",B00TO6CDLA,5.0,I got this cape as part of my character for my daughter's school fun run. It is high quality and eye catching. Good purchase.,,great cape,AHLVYTD6QPNAYBIIDTR7H3GWAYZQ,true
1615246177,0,"",1615246177,5.0,We gave these books as party favors for my daughters second birthday party at the school she goes to. It was a huge hit!,,Nice 4 book set,AHLVYTD6QPNAYBIIDTR7H3GWAYZQ,true
B00QNQ03DY,1,"",B00QNQ03DY,3.0,"Very cute dragon and nice for small hands, not crafted well came squished and looks crooked.",,Arrived squished,AEF6JTBFPCBOAQMH4LMYL2WEDXLQ,true
B07BF2XW1H,0,"",B0C9K2SMBZ,5.0,All the grandkids love it.  Ages 13-4. They can draw pictures free hand or insert coloring pages and trace. Marvelous gift. Even the adults were drawing on it!!!<br />Will definitely be ordering more.,,Marvelous gift for kiddos!!!!,AEVK4XVT5ADUED2UTW5PGGYY2DJQ,true
B089D25GL3,0,"",B089CHXY21,5.0,I love it on my desk,,Lovely to look at,AHCY23LR7E5PLI24FVC3ETSDPLGQ,true
B088CXMG62,0,"",B088CXMG62,5.0,My nephew loves these!,,Great toys,AHCY23LR7E5PLI24FVC3ETSDPLGQ,true
B01MTYQMC9,0,"",B01MTYQMC9,5.0,Nice cards. Sturdy and exactly what it says it is.,,"Great cards, great price",AGVIKK55ARTGKPIFLT4EHEUQPGEQ,true
B00AU56C5W,0,"",B00AU56C5W,5.0,These can stand up to heavy duty preschool use.  They are just as nice as the brand that costs 3x as much.,,Just as good as the costlier version!,AEEGQTE6QDXDCYIWRR6HWWIWOQMA,true
B00QSCISD0,0,"",B00QSCISD0,1.0,Neither of them lit up.,,Dead on arrival,AFQQRHWZKLFRG2YKI6SLC4H44ULA,true
B07MBMSXNQ,0,"",B0B1VVM3V4,2.0,Regret 9,,Cheap,AHDD2LTV2ZPW5UCCNIUBYNGAKVGQ,true
B017V8ZFDU,0,"",B017V8ZFDU,4.0,"Perfect, it was so enjoyable to play with new cards. Shuffled great.",,Great!!,AGRJKJIZJIWQNIHIB57QTEKYLCEQ,true
B072M21V5L,0,"",B072M21V5L,5.0,"Great toy for my granddaughter. We all sat and watched as she opened these. It was fun for everyone, lots of laughing.  The package arrived on time and was packaged great.",,So much fun!,AEBO4YCLX7YAJIDW3CYXWDKZ4VJQ,true
B01GCIJRWK,0,"",B01GCIJRWK,5.0,The costume is wonderful. I bought it for my granddaughter. She loves it!  The fit is as expected. It is well made.,,The costume is wonderful. I bought it for my granddaughter,AEBO4YCLX7YAJIDW3CYXWDKZ4VJQ,true
B001BKX0V4,0,"",B08GGHG8S6,5.0,Bought this for my 14 month old grandson.  It is the perfect size for him and will grow with him.  He loves it.  It was simple to put together and only took about 15 minutes.  I know others have complained about the directions on the box being covered by the shipping label but my box was fine and could read the directions just fine.  I was able to put it together without using the directions. I would recommend this toy for any toddler and older.,,Perfect set for toddler.,AEBO4YCLX7YAJIDW3CYXWDKZ4VJQ,true
B00B1Z6EPS,0,"",B08D22N6P9,5.0,My grandkids love these! They are a nice quality and you can't beat the price!,,Very nice,AE4XZPWBPOG5RREOBXH7HHTWAWGQ,true
B01LZYGY8H,0,"",B01LZYGY8H,1.0,"Just not very fun. I assume some of that has to do with out-of-date phone style—most children wouldn’t have a reference point.  Sounds would help, however. After giving as gift it was too late to return. Ugh.",,No fun No ring.,AFM5CFRC65B7MOQPFOF6FVTZX4YQ,true
B08FJ2P8JV,0,"",B08FJ2P8JV,5.0,Great toy! My niece loves it.  It has lights that light up the bubbles when the bubbles are created and in the air when the music is playing.,,Great toy,AGAW762IUJZCDCXHDDN4AG5KBAGA,true
B00DDYKOSS,0,"",B00DDYKOSS,5.0,Love it.  It's perfect.,,Love it. It's perfect,AG4PQNZV4XTPRD552POPEEGW4OWQ,true
B08FVR1H6R,0,"IMAGE,https://images-na.ssl-images-amazon.com/images/I/71zjJ-2spwL._SL1600_.jpg,https://images-na.ssl-images-amazon.com/images/I/71zjJ-2spwL._SL800_.jpg,https://images-na.ssl-images-amazon.com/images/I/71zjJ-2spwL._SL256_.jpg",B08XQMXVZ2,5.0,"Bright and fun puzzle and ALL the pieces were in the box. I really enjoyed it. All the pieces are the same size, so that made it a little more challenging, but very enjoyable.",,Loved this puzzle,AFNL7W5BSJJBUIYW7LTUP536WYUQ,true
B00000DMFN,1,"",B07XL9DMSP,2.0,This is just a peice of plastic that you pop onto a piece of cardboard.  Not the quality of the game I had as a kid. Junk.,,Not the same as the old one,AEHOGHSS45V6LSOJKLAFUD6WNTRQ,true
B004478GMY,0,"",B004478GMY,5.0,My five-year old grandson LOVES Legos. I ordered this as a Christmas gift and he had lots of fun with putting it together and playing with it.,,Fun for Star Wars Fans,AHWZCPZK5QOV3UHBTTDVDAYMFLFA,true
B07PW1MF4J,0,"",B0BZTMZHQJ,5.0,"as described, very happy",,good,AG3E3ZMG5VFARWOHG2LRLDHH5LDA,true
B005KUKJOW,0,"",B07CNWQP9J,5.0,works great,,works great,AG3E3ZMG5VFARWOHG2LRLDHH5LDA,true
B07Y1257KV,0,"",B0BCQ6Z5QK,5.0,"I was pleasantly surprised by these Airplanes! They were made to last and the kids experimented with the wings, affecting the flight patterns. I noticed the adults sending the airplanes into flight, too.",,"Hours of fun,  Kids and Adults!",AFXI6GIWWFEPSOBXEGF6CUTCJGYA,true
B07NPTXFZ4,0,"",B07NPTXFZ4,5.0,"Very distinctive and cute!  Larger than I thought, which is good.  Packaged well.",,Very wild!,AGJLS6SXECEE5YSE2WFEEXZHMTGA,true
B074XNXTC6,0,"",B074XNXTC6,5.0,She loved it......really cute.,,Best present,AH424FKS7OILQUO45JFNFVKWJAOA,true
B000ID325E,1,"",B000ID325E,1.0,They leak,,Not good,AH424FKS7OILQUO45JFNFVKWJAOA,true
B0831CRTN3,0,"",B08JM1WSN5,5.0,This is so cute. I have purchased 3 or 4. Need patience and very sharp scissors. Glue gun works better than the tacky glue (if you don't want to hold the pieces while it dries.),,Mini kit,AEUPRYDZDSGSLGCURJCSH2V2X2FA,true
B09K3M4Q9D,0,"",B0CBBZD8Y4,3.0,If you ruffle the cards as it shuffles it does a better job. We also do some manual shuffling before we use the machine.  We use it to mix the 6 decks we use for playing hand and foot.,,This it shuffler struggles .,AE4ZG5TFLHRLVBWQNZQ6R46XH6HQ,true
B0090HR2L4,0,"",B0090HR2L4,5.0,Nice gift or collectors item.  Just fair as the game because the dice are hard to read.,,Nice collectable,AEAP6CQS2SGR4Q4UR4YHVDHLBB3A,true
B07K32495S,0,"",B07K32495S,5.0,Fit the elf on the shelf perfectly & for a great price.,,Perfect fit & good price!,AEYFKM5W4EM5FMF7VXKT6VLTTVRA,true
B07XD12TK2,0,"",B07XD12TK2,5.0,"Daughter loves for our elf to change clothes daily, so it's great to find a good deal on these cute skirts.  Good quality and they fit the elf on the shelf perfectly.",,Great skirts for our elf!,AEYFKM5W4EM5FMF7VXKT6VLTTVRA,true
B00CI6J5JQ,0,"",B0C8WGG2SP,5.0,Niece loves it,,Five Stars,AEYFKM5W4EM5FMF7VXKT6VLTTVRA,true
B07FCL82L2,0,"",B09L1FJJMK,5.0,My daughter has high anxiety severe anxiety this ring helps her to self calm. It's a game changer. Thank you so much for this ring.,,Love this ring,AGST67X3PZLHUS4OGWLZVHONWWLQ,true
B00Y53V7XM,0,"",B0BG94QRLZ,5.0,A perfect gift for my grand child,,Five Stars,AGL226DIJCQFWTL2PJUGGVTG7M5A,true
B01ECEAGP8,0,"",B0B975WXCZ,5.0,My granddaughter hugged this cute star pillow so tight.  She was thrilled with it!,,Great nite lite,AGRSMS7Q5M62SIVLU22X36HLTAVA,true
B07Y3QZ1Z1,0,"",B07Y3T8KJL,4.0,"Inexpensive, used as a prank at golf course",,Prank snake,AGU7TC7OPI5TOGD5RH74IK76MHAA,true
B00G2IWDMC,0,"",B00G2IWDMC,3.0,Came a little damaged,,Worked for what I needed,AGROTSXTAQI5G7DFO46AQIWPP5JQ,true
B08HGWHNGN,0,"",B08HGWHNGN,5.0,Looks amazing. Great gift.,,Gift for my grandson,AEKTTSBKWWSTGMHV53GH56JCNFXA,true
B07XXZKRRS,0,"",B07XXZKRRS,4.0,"This was used for my daughter’s party favor bag! And can I say, every kid that received this had so much fun playing with it.<br />The price is super reasonable and I am highly impressed with the quality of the product.<br />It<br />There’s different variety of toys with different colors!<br />Highly recommend.",,Worth your MONEY!,AGIIL7YIFBWA75X2EB43RWKZ5ZRA,true
B00362OPP0,0,"",B07B5SWHT5,3.0,"Fast service, the eggs are very small and cheaply made. The colors are different (I got a lot of white ones, and only a few purple and blue ones. Ok for singular use.",,"Fast service, the eggs are very small and cheaply ...",AE4JIPK74OMFTDIHA5V3YVXU72IQ,true
B0012TTHPM,0,"",B07V8VL94B,5.0,"Great quality! Large size, detail and vibrant colors make them much better than other cheaper options. Buy these!",,Large dinosaurs,AFN4JFDMHCUG5CIT5S7O3IN5L6TQ,true
B07BB6VYCY,0,"",B07BB6VYCY,5.0,He’s so soft and fluffy. His coloring is true and he’s a great size!<br /><br />Wish we had bought him years ago,,Perfect cuddle stuffed animal,AE7CKBKR6HJ6IS2QZFKC6DHEG2KA,true
B07DNP6N64,0,"",B07DNP6N64,5.0,My granddaughter couldn’t wait to get into and explore.,,Great gift for my 7 year old granddaughter scientist!,AGERESYD7D24NNGKGJJ3RWP7G76Q,true
B08F7D2RXC,1,"",B08F7D2RXC,5.0,I had so much fun putting this puzzle together. I will definitely buy more.,,Loved it,AECDY7FFDLK3O5AQWRSVOZMWIK5Q,true
B07W753WCV,0,"",B07W753WCV,5.0,Están muy buenos de alta calidad,,Me llego en tiempo,AG44MPGGB3RZWPOAODT4OY6CQWXQ,true
B00JTFWOEM,0,"",B00JTFWOEM,5.0,Already fool many with this trick... Awesome,,People think i have magical powers,AEUXDHRV2CR5QPISL7NDDA53633Q,true
B08YMHPYYY,0,"",B08YMHPYYY,4.0,"Bought this at the end of the year for one of my students. He loved it. I thought it smelled a little funky. Otherwise, it was a great size for a ten year old’s hands!",,Great gift,AGHNCE565SDHVEQETKIFGQ7BSIJQ,true
B08VHRDVGV,0,"",B08VHRDVGV,5.0,...this is perfect for Cyanide and Happiness' Joking Hazard card game.,,In CASE you were wondering...,AFSTFEAXGD3MWEQMEL67H2KI2VOQ,true
B009EVN9DG,0,"",B009EVN9DG,5.0,The candy cane value pack was great!,,Five Stars,AFOOGEZLEYFMJATGSFNODFPIGIGQ,true
B093VH4C8V,1,"",B093VH4C8V,5.0,very useful to keep my 4yr old busy as we moved and clean up into our new place. very nice quality too. she and her siblings had so much fun with this. very happy they were all enjoying this book this afternoon.,,good to keep daughter busy,AEMV3AAHOFCLFFBBDAJVOEBD7SFQ,true
