asin,avg_rating,review_count
B004OR1DNI,4.675,40
B07GVYMLWJ,4.7,40
B00XAOX8FW,4.9,40
B074XB3S8F,4.525,40
B07VX128CZ,2.5,40
B001SN8HPI,4.475,40
B078N25RKC,4.425,40
B072MPBT4J,4.375,40
B07Q4WKDVS,3.575,40
B08RYPK2PM,3.25,40
B00HX9VZ6Y,4.85,40
B01BSKD5DE,4.575,40
B00U7EX5HO,4.025,40
B004UA552E,4.6,40
B07FDR663Z,4.225,40
B01MY7ZUHC,4.0,40
B07NNVMF9B,2.275,40
B00US504BM,4.4,40
B00WHXP17U,4.825,40
B00DH1UHV6,4.5,40
B077HRXP15,4.375,40
B08FR47DQJ,4.525,40
B00009XO8U,4.3,40
B07SXLYQ6S,4.5,40
B016ZAWAIS,4.725,40
B0008ELXRM,4.775,40
B07L8YMFH8,4.825,40
B09F9T5M6L,4.65,40
B07P62LD88,4.025,40
B01FAPXJ2A,4.475,40
B075MY9P8Z,4.575,40
B0060LCZH4,4.5,40
B009NFFYWM,4.2,40
B01BEONPS4,3.9,40
B01E7GR3OS,4.075,40
B012P4NCOE,4.025,40
B07NQFWZM6,4.45,40
B00DCWM2ZE,4.65,40
B000KWMWS6,4.775,40
B009T45XNM,4.125,40
B01GQXEMOE,4.05,40
B00LWDBRQK,4.75,40
B01E9425PK,4.7,40
B00B90OP38,4.8,40
B01MRQF9EY,4.4,40
B00004W60G,3.925,40
B06ZXSKDZG,3.525,40
B075R17LPY,4.75,40
B07Y91NDJB,3.875,40
B002YDGR3A,3.875,40
B00QZERQJI,4.825,40
B003HS5JSA,4.925,40
B00JOP1NYE,4.8,40
B0744HKQZX,3.85,40
B076QJHFF7,4.325,40
B00TY40EKO,4.4,40
B07QKZ4B79,3.65,40
B001M9JD9W,4.65,40
B01KX246AE,3.0,40
B004R6VB2E,3.875,40
B0026T3FQ4,4.575,40
B00F59HKUO,4.675,40
B07KZQZBN2,4.75,40
B004YHZE0G,3.725,40
B00JV52PQ2,4.15,40
B0007TZFB8,4.35,40
B01DN2B10E,4.1,40
B01N2W2KDL,3.575,40
B00A7TSXWG,4.0,40
B00R12NJOE,4.825,40
B00SUECA2E,4.9,40
B004ILWB3Q,4.675,40
B07L7377TD,4.75,40
B003JT02MU,4.25,40
B07BC1NR52,4.625,40
B0085Y831Q,4.0,40
B00HVTH2MC,4.75,40
B00SDJG51S,3.825,40
B0019PU8XE,3.275,40
B082413MWQ,4.525,40
B000K7EYYQ,4.775,40
B000NVBF4Q,4.525,40
B00000IRMM,3.675,40
B014Q0TGDG,4.625,40
B00773ENH4,4.125,40
B005EG4VO6,4.45,40
B000A0IBV0,4.15,40
B005WYFLNU,4.625,40
B07V6HLXZR,4.325,40
B003Y7PLG4,3.95,40
B08SR599L7,2.9,40
B01CXSZU8I,4.325,40
B07Z38H3NS,4.15,40
B00S6V13YW,4.75,40
B07GXMH7Y4,3.65,40
B009YA8V7Q,4.15,40
B07573KQZQ,4.75,40
B00BG8F0H8,3.275,40
B07B4CJFK9,3.375,40
B07XYQV9Q7,2.425,40
B00DS5FBM6,4.325,40
B089KCQ5LN,4.2,40
B00JM5GFQM,3.75,40
B019IJ69IA,4.425,40
B01M19ZA67,3.725,40
B074LFQ78Q,4.5,40
B01C35QI5A,4.075,40
B07QBQYGGW,4.5,40
B00OZV3VDI,3.375,40
B01JKG5IJW,4.5,40
B07GX7R73M,4.794871794871795,39
B000GKU1QC,3.9743589743589745,39
B07WGRZJZS,4.17948717948718,39
B081RHL8DP,4.0,39
B07R91T4M7,4.666666666666667,39
B079SJBDFB,3.8461538461538463,39
B076ZY2438,4.948717948717949,39
B0006O7RR4,4.435897435897436,39
B00P3XWIS6,4.666666666666667,39
B077CKJB23,3.948717948717949,39
B0019ZOZ56,3.41025641025641,39
B003ZY70FG,4.461538461538462,39
B006O6EIC0,4.3076923076923075,39
B0038LYVVM,2.9743589743589745,39
B013KQJ54W,4.0,39
B000K9DKIA,4.512820512820513,39
B00362TVN6,3.5641025641025643,39
B00LLIK24Y,4.538461538461538,39
B07HD1DRCJ,4.384615384615385,39
B0172FY3R6,4.205128205128205,39
B006UPHRKA,4.743589743589744,39
B01C4OTKAU,4.076923076923077,39
B000LJEKME,4.282051282051282,39
B08YMZX6DW,4.589743589743589,39
B014242Q7Y,4.82051282051282,39
B0007M3ZH6,4.846153846153846,39
B008PE5VJI,4.3076923076923075,39
B083QZLSXS,4.82051282051282,39
B00009W9JA,4.384615384615385,39
B00388C3C4,4.410256410256411,39
B07DLW7QTJ,3.717948717948718,39
B0036RRSU4,4.794871794871795,39
B00P2WG7G2,4.717948717948718,39
B0871W7JXB,3.4871794871794872,39
B0006ZZB0I,3.6666666666666665,39
B01AD1TDZ8,2.6153846153846154,39
B00AAPHZVW,4.256410256410256,39
B07SZX4BPV,4.538461538461538,39
B01N4RB164,4.333333333333333,39
B01KYLA1KI,3.8461538461538463,39
B072FKR7KJ,4.794871794871795,39
B000066SW0,4.333333333333333,39
B07YNKKGRJ,3.9743589743589745,39
B07QGKGTK7,4.461538461538462,39
B01MUK7ZVB,3.7948717948717947,39
B00SI5JHUS,3.0,39
B084L1HW5P,4.615384615384615,39
B0006HCW3A,4.615384615384615,39
B0711YMWPF,4.6923076923076925,39
B07FVQJQQZ,2.871794871794872,39
B000NYT1M6,4.589743589743589,39
B0787NJKPV,3.1025641025641026,39
B07FFLMV3Q,4.564102564102564,39
B0BBVZ849G,4.641025641025641,39
B002APG82M,4.6923076923076925,39
B000LNU6TG,3.871794871794872,39
B07639LBZF,4.641025641025641,39
B0014VQGX4,4.410256410256411,39
B000FGEZ1E,3.358974358974359,39
B07JXVFBQF,4.461538461538462,39
B01M3UZGD9,4.717948717948718,39
B079S3SXHP,4.230769230769231,39
B073H4WKFT,4.82051282051282,39
B017IWP22S,4.384615384615385,39
B083VZW49V,4.538461538461538,39
B00000IVZJ,4.333333333333333,39
B0038BAHI8,4.743589743589744,39
B06Y5HW7C9,4.0,39
B01G7JPHIM,3.6666666666666665,39
B002QB601Y,4.6923076923076925,39
B00LU09HO4,5.0,39
B00O1MIM7G,4.17948717948718,39
B01B8FFM12,4.435897435897436,39
B01IAJ4V8E,4.923076923076923,39
B071LGB5QH,4.461538461538462,39
B00DLUE8DQ,4.051282051282051,39
B078HQD92Z,4.3076923076923075,39
B000FAB7I4,4.512820512820513,39
B00P2SKHQ2,4.82051282051282,39
B003JDNZCU,4.384615384615385,39
B01LYLIS2U,4.871794871794871,39
B07DGTSQ21,3.3076923076923075,39
B007MRWZL6,4.333333333333333,39
B071WVRWT5,4.923076923076923,39
B07G3S6VL1,4.564102564102564,39
B073ZM6J8F,4.846153846153846,39
B008VD9BQM,4.3076923076923075,39
B003O4JG7C,4.333333333333333,39
B00J4S41AY,4.6923076923076925,39
B000V1VD0Y,3.948717948717949,39
B01KZ6UMUQ,4.794871794871795,39
B00S5X30FQ,4.538461538461538,39
B06XXS4QZB,4.769230769230769,39
B00CQHYZ6K,4.589743589743589,39
B01M6CY4TK,4.384615384615385,39
B0097B2LPU,2.8205128205128207,39
B005PH2HTK,4.564102564102564,39
B00H2VSCK0,3.769230769230769,39
B00P99KKAM,4.641025641025641,39
B005QNRTPA,4.3076923076923075,39
B009C98RQY,2.358974358974359,39
B06XFWF7JR,3.4871794871794872,39
B01KKTN9J4,4.6923076923076925,39
B072J234ZF,4.256410256410256,39
B01ISA8UWI,4.076923076923077,39
B074V3667R,3.41025641025641,39
B006H4JEQO,3.8974358974358974,39
B00WBEXMG2,4.0,39
B07YFGX53N,4.461538461538462,39
B00K89KBSE,4.384615384615385,39
B0716WNWZL,4.948717948717949,39
B07PMFBPR6,4.102564102564102,39
B004L62WS2,2.8205128205128207,39
B0812LQ8GW,4.6923076923076925,39
B07WMZZJS8,4.102564102564102,39
B07XSPN2BL,4.743589743589744,39
B01MD0RWD6,3.8205128205128207,39
B075HQSLDF,4.0,39
B01AWGZXHQ,4.743589743589744,39
B00JJ4PNHI,4.666666666666667,39
B07YYS5VMK,3.7435897435897436,39
B0039Y3YOI,4.128205128205129,39
B07GZ51QRC,4.666666666666667,39
B007RFSW1K,4.564102564102564,39
B07HJ81TMZ,4.769230769230769,39
B000067QC0,4.794871794871795,39
B00083HIJK,4.589743589743589,39
B0196XLV3Q,4.717948717948718,39
B00IGXUSGY,4.256410256410256,39
B0023TEEU8,3.8974358974358974,39
B00UD6EXIQ,4.615384615384615,39
B00KRWJ5WU,4.0256410256410255,39
B003BMBNAK,2.923076923076923,39
B008DW23OI,4.487179487179487,39
B01NCJN8MV,4.128205128205129,39
B071F8W8RL,4.6923076923076925,39
B00UVCT5YO,4.82051282051282,39
B01CV08N8M,3.3076923076923075,39
B00F59HKF4,4.589743589743589,39
B07HFHVCY9,4.076923076923077,39
B07H1C8Y75,4.076923076923077,39
B01MRERBZG,4.589743589743589,39
B00CQHYZ8I,4.512820512820513,39
B071JR7GYP,3.4871794871794872,39
B000NSW0AW,4.461538461538462,39
B01MCU421D,4.230769230769231,39
B07QNS5V4C,4.461538461538462,39
B07KJMP49F,4.82051282051282,39
B07V6SXHBN,4.6923076923076925,39
B07Y1257KV,4.102564102564102,39
B06XTJ76X2,4.743589743589744,39
B004ORWWP6,4.538461538461538,39
B01897IVJM,4.256410256410256,39
B076Q6731Z,4.589743589743589,39
B00MRA7PVS,4.538461538461538,39
B00DLW8CRC,3.076923076923077,39
B071CFSPZ2,4.128205128205129,39
B00DK25JMO,3.0,39
B003P4PWTM,3.4615384615384617,39
B01ARGBP7S,4.0,39
B00B0DWCUC,4.153846153846154,39
B01L26KQQ8,3.3076923076923075,39
B00MWN71G4,4.102564102564102,39
B004IM8OMM,4.82051282051282,39
B000GDGWWQ,4.589743589743589,39
B00TLEMNNS,3.6923076923076925,39
B0093LSWIE,4.846153846153846,39
B01ANY2QGI,4.948717948717949,39
B06WLL2FYX,4.205128205128205,39
1223104834,4.615384615384615,39
B089DTQDLR,4.743589743589744,39
B00HG54NG4,4.0,39
B074JFSKD5,2.8461538461538463,39
B075LTB4GR,4.794871794871795,39
B00M6HP1HM,3.1794871794871793,39
B07CVM9HNQ,4.0256410256410255,39
B00ATWUE3M,4.205128205128205,39
B01D3WY1FQ,4.743589743589744,39
B086GV5D6W,4.794871794871795,39
B00NHQFILA,4.846153846153846,39
B001T9OVHE,3.2564102564102564,39
B07BC7WK5Z,4.564102564102564,39
B014KOHYRS,4.256410256410256,39
B07SRF11NZ,4.82051282051282,39
B000II2JYO,3.923076923076923,39
B01GQDNQUK,3.641025641025641,39
B07WGYV2VM,3.051282051282051,39
B000RZLRW8,4.333333333333333,39
B074F1FPZX,3.128205128205128,39
B07RFKCQVB,4.717948717948718,39
B081X6XY82,2.5128205128205128,39
B0029ZAP40,4.076923076923077,39
B076JQP4X7,4.564102564102564,39
B07GNZH1YQ,3.58974358974359,39
B07GZ5MC18,4.615384615384615,39
B08BYCFNC6,4.82051282051282,39
B00FGS0BAK,4.368421052631579,38
B07F8SGTYV,4.2105263157894735,38
B000NADFOU,4.2894736842105265,38
B075S9V5WL,2.8421052631578947,38
B0084BPZO8,4.605263157894737,38
B014F03ZA2,3.763157894736842,38
B075K98LJW,4.315789473684211,38
B07XC3HK9N,4.684210526315789,38
B000GIKZ4W,4.2631578947368425,38
B08J4FJ63D,4.815789473684211,38
B07C63V2YZ,4.7631578947368425,38
B00Y0L8FPW,4.921052631578948,38
B001BLX7IE,3.710526315789474,38
B000L5PKVI,3.9473684210526314,38
B074W7MDSF,4.631578947368421,38
B00009IMAN,4.552631578947368,38
B001T8OFQM,3.973684210526316,38
B000BZB56W,4.973684210526316,38
B00TQ5KPNC,4.947368421052632,38
B00WJLN352,4.026315789473684,38
B005I2BBDA,4.894736842105263,38
B073RNF3J4,4.2894736842105265,38
B07KQPFLBH,3.0789473684210527,38
B00004TQ2O,4.842105263157895,38
B075RDWR3N,4.815789473684211,38
B07GN31TZ9,3.0789473684210527,38
B01ISKTCCK,4.657894736842105,38
B07CHK1X27,3.763157894736842,38
B087CRJ6KZ,4.7631578947368425,38
B00K89K67A,3.736842105263158,38
B0829FT44S,2.8157894736842106,38
B01CU9WV32,4.657894736842105,38
B0851KYQVX,4.2631578947368425,38
B00WW4F8YA,4.7368421052631575,38
B01KLJTEEW,4.131578947368421,38
B00DUDSU7O,4.473684210526316,38
B005C3FXAM,4.052631578947368,38
B000S1C8XI,4.421052631578948,38
B004VACFJO,4.447368421052632,38
B00HUMQQHC,4.447368421052632,38
B000VNVVK4,3.710526315789474,38
B000Y0K6RI,4.157894736842105,38
B00T03UF44,4.815789473684211,38
B07NQ72GD9,4.078947368421052,38
B0024IFMUO,4.473684210526316,38
B009Q3YX8W,4.947368421052632,38
B00CXLQFYE,4.7105263157894735,38
B07Y8P7S1R,4.2368421052631575,38
B07C1TWXFD,2.8947368421052633,38
B07NSTW6FT,4.157894736842105,38
B0036WSVQ4,4.7631578947368425,38
B071JF5QZT,4.447368421052632,38
B01HIWKILI,3.4473684210526314,38
B00363B5FC,4.657894736842105,38
B004TGVNHA,4.868421052631579,38
B001ELR674,4.894736842105263,38
B000FQ9IG6,4.7105263157894735,38
B0001NE4VC,4.526315789473684,38
B000RHMWBQ,3.1052631578947367,38
B015ENLKOC,4.7631578947368425,38
B00MQAE54E,4.394736842105263,38
B07N1WM4ZR,4.578947368421052,38
B07D493RWR,4.842105263157895,38
B01M6Z4PZW,4.684210526315789,38
B08WZGJ6XC,4.368421052631579,38
B00CQHZ0ZU,3.6578947368421053,38
B01EV5FFOA,3.8421052631578947,38
B01N75BRBF,4.368421052631579,38
B07HNWS7XJ,2.5789473684210527,38
B07GXC4R9R,4.894736842105263,38
B07KLTB7WW,4.026315789473684,38
B07Q2MNW1Z,4.2894736842105265,38
B06WP31RCV,4.368421052631579,38
B07FQZH2NQ,4.026315789473684,38
B07VNPWVZJ,4.815789473684211,38
B072PZKLX9,4.684210526315789,38
B07TQV2NH6,4.657894736842105,38
B00704INPS,4.421052631578948,38
B01N5JB1ZU,3.9473684210526314,38
B09MQFRWV1,4.552631578947368,38
B07RYBB4NZ,3.8947368421052633,38
B079TPHJJ6,4.842105263157895,38
B0006MZL88,4.657894736842105,38
B088685Y5G,4.2105263157894735,38
B07L1NG4JP,4.2631578947368425,38
B073YDJD5S,4.026315789473684,38
B08729SYRG,4.868421052631579,38
B07NFRNLF1,4.921052631578948,38
B002FKAMLA,4.2105263157894735,38
B000F32SM0,4.184210526315789,38
B00009ENDK,3.763157894736842,38
B00SWJRNU6,3.789473684210526,38
B00N1R5SLA,4.578947368421052,38
B00SOG3MH0,4.078947368421052,38
B01BCD0YU4,4.868421052631579,38
B089N36HTF,4.026315789473684,38
B002LRRR6U,4.684210526315789,38
B00005BZRZ,4.2105263157894735,38
B00IITT30I,3.6842105263157894,38
B077W2ZV53,4.421052631578948,38
B00BSYIUQI,4.368421052631579,38
B00G9Y1DNE,3.289473684210526,38
B000F8T9BS,4.315789473684211,38
B00GXOK37C,4.7368421052631575,38
B009NFFZH6,3.8421052631578947,38
B07GSC13JQ,3.4473684210526314,38
B075B1BSPZ,2.473684210526316,38
B00JLGGR88,3.473684210526316,38
B07BFNWVY8,4.526315789473684,38
B007PKJ0X6,4.421052631578948,38
B001TQ1030,4.631578947368421,38
B087FTYHST,4.368421052631579,38
B00TV0T0HY,4.394736842105263,38
B07ZQSM5HG,4.842105263157895,38
B00BASA99S,2.6578947368421053,38
B003BLQG8K,4.7631578947368425,38
B07PPCD4XS,2.8421052631578947,38
B07RBBCZZ1,4.7105263157894735,38
B0038ZL5MQ,4.7631578947368425,38
B0013BL3LK,4.815789473684211,38
B001E9641K,4.7631578947368425,38
B00I4N7KBW,3.8947368421052633,38
B01I4XB0JO,4.7894736842105265,38
B077MRB975,3.8947368421052633,38
B00017ILJ4,4.552631578947368,38
B08C2JCQC3,4.684210526315789,38
B07DSM934D,4.526315789473684,38
B000J00YB6,3.8421052631578947,38
B07P4CYQT5,3.6052631578947367,38
B00TLEMSVK,3.710526315789474,38
B001706BRI,4.394736842105263,38
B01HJ8OOYI,3.5789473684210527,38
B01KIOREFG,4.7368421052631575,38
B00E7TKSWK,4.368421052631579,38
B00FY2O7M6,4.684210526315789,38
B01DOE8460,3.8684210526315788,38
B000GIJ4Y4,4.2368421052631575,38
B01KJEO7TQ,4.868421052631579,38
B004C7QNCQ,4.605263157894737,38
B002TFHOEO,3.763157894736842,38
B07MGYKZ36,4.552631578947368,38
B00M07OQ1U,4.815789473684211,38
B00122TLGO,4.842105263157895,38
B00A4KHEK0,4.7368421052631575,38
B0009U7UZE,4.473684210526316,38
B077PR8DX6,4.921052631578948,38
B019DQFZLU,4.342105263157895,38
B004MOIWI2,4.421052631578948,38
B002G3ERMQ,3.789473684210526,38
B01N9U5FLM,4.5,38
B00CHP4XN6,4.131578947368421,38
B00146LUX0,3.3157894736842106,38
B01LZ8QTSU,3.8684210526315788,38
B074BPTDKK,4.7105263157894735,38
B07N7HFJKF,4.605263157894737,38
B00QZ2PJAI,4.315789473684211,38
B004US0QPW,4.578947368421052,38
B087YT98Z7,3.473684210526316,38
B01JOEXK4U,4.2368421052631575,38
B00BUXK01K,4.578947368421052,38
B001AO13TM,4.078947368421052,38
B00BTWEGBW,4.394736842105263,38
B00NI2JYHC,2.9473684210526314,38
B07KGG3P55,4.2105263157894735,38
B07PDMSP68,4.394736842105263,38
B01ET7DR0Y,4.973684210526316,38
B000VN8HLA,3.8684210526315788,38
B00CEV9E4G,3.973684210526316,38
B00MXS4UTY,4.684210526315789,38
B00M0OKQ1W,4.594594594594595,37
B01B8WVUNO,2.1621621621621623,37
B006SFUD44,3.7027027027027026,37
B000O7PN06,4.45945945945946,37
B01CJ7L226,4.918918918918919,37
B01KU30PWY,3.5135135135135136,37
B079PQ7T6B,4.837837837837838,37
B011VSK1WQ,4.162162162162162,37
B07HSTVHMN,3.972972972972973,37
B01NBIJZAN,4.351351351351352,37
B083MCJYTL,4.5675675675675675,37
B08ZR65PLQ,4.756756756756757,37
B07LG1GH8J,4.054054054054054,37
B00FU2YNWY,4.297297297297297,37
B07WTVJWD6,3.8378378378378377,37
B012CBD47K,4.945945945945946,37
B009W1RQNC,2.918918918918919,37
B00DCWM1KU,4.675675675675675,37
B007CMETBU,4.675675675675675,37
B0035XSZDI,3.8378378378378377,37
B01G3PYWCW,4.8108108108108105,37
B00NQQTZBA,4.4324324324324325,37
B005UWYK22,4.648648648648648,37
B001VXNFD4,4.486486486486487,37
B001AYYA7E,3.7567567567567566,37
B06X9P3Y8V,4.54054054054054,37
B0787GQGS3,4.864864864864865,37
B01MTESC9F,4.621621621621622,37
B06WP15J5R,4.891891891891892,37
B08SVVN2D2,4.135135135135135,37
B009RSFF06,4.27027027027027,37
B01BVTKFOO,4.783783783783784,37
B000MEB5LM,4.1891891891891895,37
B00L2SXTNY,3.4594594594594597,37
B01N524FEO,4.054054054054054,37
B0008F6WMM,3.7837837837837838,37
B08WYVG5TC,3.7837837837837838,37
B0007ODGTQ,3.6216216216216215,37
B07CNTZS9J,3.324324324324324,37
B00000IU7S,3.0,37
B00DSLEDMY,4.027027027027027,37
B008C0KXYS,4.297297297297297,37
B07GXY6JKP,4.783783783783784,37
B071P3PYP4,3.6486486486486487,37
B089P3CSB2,3.675675675675676,37
B07TTKGZC3,4.5675675675675675,37
B01C3I5CLI,4.621621621621622,37
B00705Y1E4,4.648648648648648,37
B06ZZHQ6Z5,4.675675675675675,37
B01LOUV4TA,4.648648648648648,37
B00001NTXN,4.8108108108108105,37
B076JKBDJ4,4.702702702702703,37
B0035RRPU8,4.027027027027027,37
B07C3DP7T4,4.405405405405405,37
B00KKBOXMU,4.1891891891891895,37
B07PNZQ8NM,4.1891891891891895,37
B09J4QSCGP,4.4324324324324325,37
B072JXVTKT,4.297297297297297,37
B01HYVTECC,2.891891891891892,37
B07PJRNHGG,4.5675675675675675,37
B0741FNH18,4.405405405405405,37
B01COYNSIU,4.864864864864865,37
B00OV4L5K0,4.081081081081081,37
B00ZSM9PEM,3.891891891891892,37
B077ZQQ1LX,4.783783783783784,37
B007JVU9TU,4.675675675675675,37
B07HR7BR3V,4.513513513513513,37
B07NQ9WK4J,4.216216216216216,37
B07D5MJ8ZD,4.864864864864865,37
B000AD0ZCU,4.72972972972973,37
B016BY59PO,2.189189189189189,37
B07GT5ZMZ1,4.45945945945946,37
B096T2CHKP,4.297297297297297,37
B003B0YEZ8,3.6216216216216215,37
B005XVCR4I,4.45945945945946,37
B01MUDW7PS,4.5675675675675675,37
B01NAS2UED,4.108108108108108,37
B08P3VPV6X,4.162162162162162,37
B00NEXGJKU,4.4324324324324325,37
B00I0D3FUQ,4.864864864864865,37
B00STL38RE,4.5675675675675675,37
B0060FSV7I,4.918918918918919,37
B072Z7KFB5,4.0,37
B076Q46F2H,4.351351351351352,37
B00DPK120O,4.243243243243243,37
B000MUQ2FU,4.243243243243243,37
B00P2SL7H0,4.0,37
B087XXTXBZ,4.54054054054054,37
B00000JN49,4.5675675675675675,37
B01K22RIHS,4.702702702702703,37
B071DCCTKM,4.621621621621622,37
B087Q13ZDG,4.648648648648648,37
B01ARGCA9U,4.756756756756757,37
B00QYHNFHI,3.675675675675676,37
B00146LV6Q,4.621621621621622,37
B08JZBZCXN,4.45945945945946,37
B01CE2SK8K,3.2432432432432434,37
B01CIMC95Q,4.486486486486487,37
B00PE12ZJO,4.891891891891892,37
B0006PJ104,3.5945945945945947,37
B004PBLXP6,4.162162162162162,37
B015VJCYM6,4.756756756756757,37
B009PMLFE4,3.8378378378378377,37
B07PC36346,4.378378378378378,37
B078SW1HFS,4.135135135135135,37
B00P20LJ9Y,4.108108108108108,37
B07BLNNPD2,4.5675675675675675,37
B002APFT8G,4.45945945945946,37
B003SBDYQ0,3.189189189189189,37
B07PLVFGBB,4.027027027027027,37
B089B7HGQ7,3.6216216216216215,37
B01LYRIWYZ,4.621621621621622,37
B074P7T3LS,4.297297297297297,37
B0013J2JW4,3.72972972972973,37
B009N9H034,4.378378378378378,37
B07QZJFYJS,4.351351351351352,37
B095BZ3FPK,4.621621621621622,37
B07BSWXHPH,3.4054054054054053,37
B000H1TBW0,5.0,37
B078CJYT4P,3.5675675675675675,37
B009AD4ZJA,4.72972972972973,37
B07D4BKB2B,4.783783783783784,37
B075YDTHWK,4.594594594594595,37
B07H5TCKB5,2.7027027027027026,37
1338106449,4.297297297297297,37
B006VOZ1PI,4.621621621621622,37
B0001JX9IU,3.4054054054054053,37
B00523M5MQ,4.54054054054054,37
B005JE10S8,3.2432432432432434,37
B07SZ77VV2,3.891891891891892,37
B00IX3OHIW,3.7027027027027026,37
B0000A1Z3X,4.783783783783784,37
B00CDGA6A8,4.081081081081081,37
B004BAML8Y,4.675675675675675,37
B075M2CFLQ,4.8108108108108105,37
B01MS6EEHF,3.0,37
B01N4H4NZY,4.648648648648648,37
B01F6W8OIG,4.513513513513513,37
B004MX7COS,4.837837837837838,37
B000TZVIZC,2.7027027027027026,37
B00004T71O,4.054054054054054,37
B00AHAJGYO,4.108108108108108,37
B00LISCYS4,3.810810810810811,37
B00JHFF4KU,4.45945945945946,37
B07S698SV9,4.378378378378378,37
B01MZ8F4UB,4.702702702702703,37
B007IG0UAY,4.594594594594595,37
B07RKMQ2BP,2.7837837837837838,37
B076F7YVMS,4.972972972972973,37
B008CQE35M,4.864864864864865,37
B0007WJ2FU,4.72972972972973,37
B07TXRS32D,4.135135135135135,37
B079Y96BTT,3.5135135135135136,37
B01BWOVZGU,3.972972972972973,37
B01N5O8QSA,4.756756756756757,37
B07XMSDVZ2,3.4864864864864864,37
B00B0XVW4Y,4.756756756756757,37
B01BX4G6FY,4.108108108108108,37
B014M8IP9S,4.756756756756757,37
B00C0E7G1K,4.5675675675675675,37
B0028P5R26,3.810810810810811,37
B00U6DI4QS,3.7027027027027026,37
B07CPKYJNC,4.297297297297297,37
B0797DBX6Y,3.7567567567567566,37
B07BHPZW93,4.756756756756757,37
B00CMHDKRY,3.108108108108108,37
B010VLWFFA,4.8108108108108105,37
B08CLH6Q5J,4.675675675675675,37
B077VXWPPL,4.027027027027027,37
B07TX68SSJ,4.486486486486487,37
B0831B66RT,2.7027027027027026,37
B00009QMQR,3.7567567567567566,37
1616613769,4.8108108108108105,37
B000795NSI,4.378378378378378,37
B0009S6TJY,4.081081081081081,37
B079J9VS5R,4.513513513513513,37
B0877Z9K77,4.27027027027027,37
B087ZTH98B,3.054054054054054,37
B07FTSXXVB,4.216216216216216,37
B019JIACIS,4.72972972972973,37
B01M1H9P39,4.405405405405405,37
B07H4C2947,4.4324324324324325,37
B008DVR2F4,4.8108108108108105,37
B00EXOTMN0,4.351351351351352,37
B07C5CVLYL,4.675675675675675,37
B01E2X6PVS,4.1891891891891895,37
B079NCBCP4,3.810810810810811,37
B00DMAFUDM,4.486486486486487,37
B001R57O88,4.297297297297297,37
B007P5321C,3.7837837837837838,37
B07BB4XC7H,3.5945945945945947,37
B06XHNLX3Y,3.5135135135135136,37
B000HGFF3O,4.054054054054054,37
B011MIV3EU,4.864864864864865,37
B07T6B6BTX,4.837837837837838,37
B0009KJ1LA,4.4324324324324325,37
B07PTSZ43T,4.351351351351352,37
B00PCRH2WA,3.864864864864865,37
B075LX4WVN,4.918918918918919,37
B003V1U9IS,4.945945945945946,37
B079KR59G5,4.8108108108108105,37
B01N1FZVNU,4.324324324324325,37
B00OD3EVDW,4.45945945945946,37
B01F2LOJHQ,3.6216216216216215,37
B007WOKOJO,4.081081081081081,37
B004JMNI9U,3.3513513513513513,37
B00J3LXLGW,4.675675675675675,37
B00ILYIB6W,4.486486486486487,37
B01HT61U3I,4.756756756756757,37
B0027IVMWI,4.0,37
B000GBMHCC,4.72972972972973,37
B07TJSQF2J,4.162162162162162,37
B0793JTRKG,4.45945945945946,37
B07C2BR7L2,4.5675675675675675,37
B00EICQSG6,3.27027027027027,37
B007UAWGZA,3.1621621621621623,37
B000BMYWXI,4.8108108108108105,37
B000AQT8R0,4.405405405405405,37
B00BTTBM9E,4.783783783783784,37
B07KKQMG16,4.1891891891891895,37
B07XCJQ6TK,4.5675675675675675,37
B008X9I958,4.513513513513513,37
B00HYMC33O,4.513513513513513,37
B074N2VSWJ,4.648648648648648,37
B07XYKSNXL,4.756756756756757,37
B01LYFE0CY,3.5135135135135136,37
B07MV4NN5Z,4.702702702702703,37
B08XX57VMS,4.702702702702703,37
B071VLWFLQ,4.27027027027027,37
B00AHAJEF0,4.083333333333333,36
B07WJQW3XZ,4.416666666666667,36
B09B3JPKCC,3.8055555555555554,36
B071RBDMD6,4.083333333333333,36
B006ROJMMA,4.777777777777778,36
B00NP7E2TK,4.694444444444445,36
B00OZAI0VM,4.166666666666667,36
B07DQ5D9F9,4.611111111111111,36
B003S9W4AO,4.833333333333333,36
B0006HXTYG,4.75,36
B006OA8WTQ,3.5,36
B0006GUY0E,4.25,36
B009RROA26,4.583333333333333,36
B08CM3B4WC,4.583333333333333,36
B00J4S98AW,4.861111111111111,36
B0752PGG2K,3.1666666666666665,36
B002LK0MFK,3.9166666666666665,36
B07WGJ4RWG,4.694444444444445,36
B01MUHDRZY,4.638888888888889,36
B000063KC8,3.861111111111111,36
B00LEOJAKM,4.138888888888889,36
B0009STH66,4.694444444444445,36
B01DPA8HLA,4.444444444444445,36
B00E6N0002,4.75,36
B0145GN9YI,4.25,36
B000AXMK32,4.5,36
B00ARV3CKM,4.638888888888889,36
B07P9KDVPG,3.361111111111111,36
B0026PW67W,4.666666666666667,36
B08KXVKXJ9,3.6944444444444446,36
B07L3QQQY1,4.138888888888889,36
B00JMCJI0U,3.6944444444444446,36
B06ZXRDQR1,4.611111111111111,36
B00SI63N48,4.611111111111111,36
